ය	1229155	1
ව	952424	1
න්	872381	2
ර	842126	1
න	724113	1
ම	693588	1
ක	657867	1
ස	520673	1
ත	460755	1
ට	446239	1
ක්	444694	2
ල	424718	1
ත්	394114	2
ප	383673	1
අ	374847	1
වි	358375	2
ද	293733	1
හ	286458	1
ග	265468	1
ති	248790	2
ර්	246437	2
ස්	237370	2
සි	219041	2
ම්	215906	2
නි	208111	2
රි	205662	2
යා	194896	2
ණ	188844	1
බ	177976	1
කි	176984	2
තු	167151	2
ප්	163627	2
හි	161350	2
එ	157244	1
මා	153846	2
කා	151144	2
ඇ	148793	1
යි	145967	2
යේ	143886	2
හා	142389	2
ල්	140847	2
වා	139112	2
නු	125848	2
දි	123508	2
ලි	119699	2
මෙ	116419	2
රා	115975	2
ද්	115239	2
රී	115217	2
දී	115105	2
රු	114031	2
වේ	110660	2
ජ	110587	1
ආ	108773	1
නා	104773	2
පි	104531	2
දු	103833	2
ළ	103388	1
මි	102865	2
ශ	102304	1
වෙ	102300	2
යෙ	96330	2
තා	93495	2
මු	92952	2
ඉ	90466	1
ධ	89135	1
ගේ	83754	2
සු	83704	2
සා	83234	2
පා	83032	2
වී	82322	2
කු	81310	2
යු	81295	2
ෂ	78788	1
වැ	78363	2
හැ	73607	2
උ	73077	1
ශ්	70587	2
ලෙ	69957	2
ඳ	68857	1
ඔ	67030	1
දා	63597	2
ඩ	63364	1
දෙ	63153	2
වූ	63043	2
වු	60993	2
ලා	59431	2
ට්	58474	2
හු	57227	2
සං	56700	2
මේ	56531	2
පු	56043	2
කො	55528	2
භා	54901	2
දේ	53873	2
ටි	52840	2
පැ	51406	2
නී	48962	2
ගැ	47510	2
සේ	46925	2
.	46436	1
ගි	46422	2
නො	44931	2
නේ	43060	2
ව්	42785	2
ධා	42044	2
ණි	41497	2
ළි	40799	2
හෝ	40359	2
ණු	38383	2
ඩා	37455	2
ග්	37132	2
ගෙ	36137	2
ඩි	35237	2
සැ	34687	2
පෙ	34652	2
ථා	34539	2
බා	34462	2
ච	33898	1
දැ	33653	2
නැ	33140	2
ඒ	32611	1
බි	32574	2
මැ	31922	2
කෙ	31699	2
ධි	30847	2
ෂ්	30830	2
ජා	30547	2
යෝ	29619	2
රේ	29402	2
ගු	28756	2
ලැ	28689	2
රෝ	28617	2
නෙ	27998	2
ථ	26706	1
ළු	26676	2
බු	25680	2
ණ්	25459	2
චි	25156	2
ධ්	25055	2
ටු	24641	2
ලේ	24629	2
තේ	24539	2
ලං	23847	2
ශා	23699	2
තී	23621	2
භ	22958	1
හෙ	22754	2
පො	22255	2
ගා	22194	2
බ්	21894	2
බැ	21876	2
ජි	21370	2
ලෝ	21182	2
ඩ්	21145	2
රූ	21002	2
රෙ	20487	2
තැ	20299	2
කැ	20228	2
ඩු	20020	2
ඟ	19936	1
රැ	19918	2
මී	19801	2
සී	19780	2
ජ්	19349	2
-	19201	1
බො	19148	2
ලී	18970	2
ෂා	17750	2
ගො	17535	2
ගී	17348	2
හො	17246	2
ලු	17097	2
බෙ	17083	2
ඳු	17041	2
මූ	16541	2
සෙ	16498	2
චා	16373	2
ජී	16355	2
යො	16289	2
ශි	15958	2
හේ	15498	2
1	15165	1
0	15103	1
ෂි	14987	2
බේ	14881	2
සො	14493	2
කෘ	14234	2
කී	14228	2
පූ	14022	2
ටා	13787	2
ජු	13594	2
තෙ	13527	2
ශේ	13341	2
ඳි	12596	2
කේ	11895	2
ඛ	11607	1
ගෝ	11601	2
පී	11486	2
සිං	11304	3
්	11112	1
කෝ	11079	2
ඊ	11075	1
ථි	10988	2
රො	10978	2
ශී	10951	2
ටී	10635	2
ච්	10560	2
බී	10411	2
බෝ	10372	2
,	10212	1
මො	9954	2
ණා	9789	2
2	9620	1
තො	9252	2
අං	9185	2
ළේ	8592	2
ඹ	8507	1
භූ	8429	2
යැ	8342	2
ලො	8187	2
ඕ	8070	1
ෆ්	8064	2
පේ	7993	2
ඛ්	7967	2
රං	7922	2
සූ	7807	2
භි	7801	2
ඨා	7491	2
තෝ	7429	2
නෝ	7353	2
